name,datetime,value_mwhd
SummeEKV_SLP_MGO,2024-02-25 16:00:00,71062.863
SummeEKV_SLP_MGO,2024-02-26 16:00:00,69870.142
SummeEKV_SLP_MGO,2024-02-27 16:00:00,66293.278
SummeEKV_SLP_MGO,2024-02-28 16:00:00,58491.989
SummeEKV_SLP_MGTV,2024-01-01 16:00:00,12719.985
SummeEKV_SLP_MGTV,2024-01-02 16:00:00,11978.671
SummeEKV_SLP_MGTV,2024-01-03 16:00:00,10816.768
SummeEKV_SLP_MGTV,2024-01-04 16:00:00,11374.552
SummeEKV_SLP_MGTV,2024-01-05 16:00:00,12672.119
SummeEKV_SLP_MGTV,2024-01-06 16:00:00,13932.546
SummeEKV_SLP_MGTV,2024-01-07 16:00:00,15349.722
SummeEKV_SLP_MGTV,2024-01-08 16:00:00,16697.751
SummeEKV_SLP_MGTV,2024-01-09 16:00:00,17534.414
SummeEKV_SLP_MGTV,2024-01-10 16:00:00,17875.354
SummeEKV_SLP_MGTV,2024-01-11 16:00:00,17988.371
SummeEKV_SLP_MGTV,2024-01-12 16:00:00,18113.456
SummeEKV_SLP_MGTV,2024-01-13 16:00:00,18355.911
SummeEKV_SLP_MGTV,2024-01-14 16:00:00,18244.382
SummeEKV_SLP_MGTV,2024-01-15 16:00:00,17663.688
SummeEKV_SLP_MGTV,2024-01-16 16:00:00,16963.111
SummeEKV_SLP_MGTV,2024-01-17 16:00:00,15733.185
SummeEKV_SLP_MGTV,2024-01-18 16:00:00,15434.391
SummeEKV_SLP_MGTV,2024-01-19 16:00:00,16889.516
SummeEKV_SLP_MGTV,2024-01-20 16:00:00,17864.347
SummeEKV_SLP_MGTV,2024-01-21 16:00:00,17605.786
SummeEKV_SLP_MGTV,2024-01-22 16:00:00,15892.263
SummeEKV_SLP_MGTV,2024-01-23 16:00:00,12902.804
SummeEKV_SLP_MGTV,2024-01-24 16:00:00,10738.012
SummeEKV_SLP_MGTV,2024-01-25 16:00:00,10188.757
SummeEKV_SLP_MGTV,2024-01-26 16:00:00,10269.184
SummeEKV_SLP_MGTV,2024-01-27 16:00:00,11414.53
SummeEKV_SLP_MGTV,2024-01-28 16:00:00,12751.724
SummeEKV_SLP_MGTV,2024-01-29 16:00:00,13216.668
SummeEKV_SLP_MGTV,2024-01-30 16:00:00,13155.756
SummeEKV_SLP_MGTV,2024-01-31 16:00:00,13344.299
SummeEKV_SLP_MGTV,2024-02-01 16:00:00,13065.364
SummeEKV_SLP_MGTV,2024-02-02 16:00:00,11536.628
SummeEKV_SLP_MGTV,2024-02-03 16:00:00,10426.448
SummeEKV_SLP_MGTV,2024-02-04 16:00:00,10058.435
SummeEKV_SLP_MGTV,2024-02-05 16:00:00,10409.646
SummeEKV_SLP_MGTV,2024-02-06 16:00:00,11318.556
SummeEKV_SLP_MGTV,2024-02-07 16:00:00,10882.379
SummeEKV_SLP_MGTV,2024-02-08 16:00:00,9297.362
SummeEKV_SLP_MGTV,2024-02-09 16:00:00,8214.556
SummeEKV_SLP_MGTV,2024-02-10 16:00:00,8236.704
SummeEKV_SLP_MGTV,2024-02-11 16:00:00,9004.195
SummeEKV_SLP_MGTV,2024-02-12 16:00:00,9437.591
SummeEKV_SLP_MGTV,2024-02-13 16:00:00,9722.248
SummeEKV_SLP_MGTV,2024-02-14 16:00:00,9470.254
SummeEKV_SLP_MGTV,2024-02-15 16:00:00,8373.061
SummeEKV_SLP_MGTV,2024-02-16 16:00:00,7543.958
SummeEKV_SLP_MGTV,2024-02-17 16:00:00,7182.797
SummeEKV_SLP_MGTV,2024-02-18 16:00:00,7172.239
SummeEKV_SLP_MGTV,2024-02-19 16:00:00,7825.27
SummeEKV_SLP_MGTV,2024-02-20 16:00:00,8757.274
SummeEKV_SLP_MGTV,2024-02-21 16:00:00,8831.923
SummeEKV_SLP_MGTV,2024-02-22 16:00:00,9311.456
SummeEKV_SLP_MGTV,2024-02-23 16:00:00,10952.138
SummeEKV_SLP_MGTV,2024-02-24 16:00:00,11427.886
SummeEKV_SLP_MGTV,2024-02-25 16:00:00,10812.495
SummeEKV_SLP_MGTV,2024-02-26 16:00:00,10238.628
SummeEKV_SLP_MGTV,2024-02-27 16:00:00,10011.154
SummeEKV_SLP_MGTV,2024-02-28 16:00:00,9675.762
SummeEKV_Kraftwerke_MGO,2024-01-01 16:00:00,34311.945
SummeEKV_Kraftwerke_MGO,2024-01-02 16:00:00,32949.172
SummeEKV_Kraftwerke_MGO,2024-01-03 16:00:00,47272.816
SummeEKV_Kraftwerke_MGO,2024-01-04 16:00:00,69786.763
SummeEKV_Kraftwerke_MGO,2024-01-05 16:00:00,67218.387
SummeEKV_Kraftwerke_MGO,2024-01-06 16:00:00,68159.817
SummeEKV_Kraftwerke_MGO,2024-01-07 16:00:00,108893.478
SummeEKV_Kraftwerke_MGO,2024-01-08 16:00:00,126367.279
SummeEKV_Kraftwerke_MGO,2024-01-09 16:00:00,146520.713
SummeEKV_Kraftwerke_MGO,2024-01-10 16:00:00,155922.662
SummeEKV_Kraftwerke_MGO,2024-01-11 16:00:00,154455.718
SummeEKV_Kraftwerke_MGO,2024-01-12 16:00:00,107715.504
SummeEKV_Kraftwerke_MGO,2024-01-13 16:00:00,104780.728
SummeEKV_Kraftwerke_MGO,2024-01-14 16:00:00,117208.495
SummeEKV_Kraftwerke_MGO,2024-01-15 16:00:00,138049.084
SummeEKV_Kraftwerke_MGO,2024-01-16 16:00:00,148464.469
SummeEKV_Kraftwerke_MGO,2024-01-17 16:00:00,141635.592
SummeEKV_Kraftwerke_MGO,2024-01-18 16:00:00,119912.096
SummeEKV_Kraftwerke_MGO,2024-01-19 16:00:00,110927.669
SummeEKV_Kraftwerke_MGO,2024-01-20 16:00:00,89831.605
SummeEKV_Kraftwerke_MGO,2024-01-21 16:00:00,86182.567
SummeEKV_Kraftwerke_MGO,2024-01-22 16:00:00,89997.308
SummeEKV_Kraftwerke_MGO,2024-01-23 16:00:00,83193.714
SummeEKV_Kraftwerke_MGO,2024-01-24 16:00:00,61213.82
SummeEKV_Kraftwerke_MGO,2024-01-25 16:00:00,68883.482
SummeEKV_Kraftwerke_MGO,2024-01-26 16:00:00,61858.276
SummeEKV_Kraftwerke_MGO,2024-01-27 16:00:00,65643.398
SummeEKV_Kraftwerke_MGO,2024-01-28 16:00:00,86422.466
SummeEKV_Kraftwerke_MGO,2024-01-29 16:00:00,97786.421
SummeEKV_Kraftwerke_MGO,2024-01-30 16:00:00,105917.623
SummeEKV_Kraftwerke_MGO,2024-01-31 16:00:00,117273.11
SummeEKV_Kraftwerke_MGO,2024-02-01 16:00:00,86744.185
SummeEKV_Kraftwerke_MGO,2024-02-02 16:00:00,46090.733
SummeEKV_Kraftwerke_MGO,2024-02-03 16:00:00,23142.547
SummeEKV_Kraftwerke_MGO,2024-02-04 16:00:00,28585.544
SummeEKV_Kraftwerke_MGO,2024-02-05 16:00:00,34192.522
SummeEKV_Kraftwerke_MGO,2024-02-06 16:00:00,49861.079
SummeEKV_Kraftwerke_MGO,2024-02-07 16:00:00,64727.528
SummeEKV_Kraftwerke_MGO,2024-02-08 16:00:00,47744.367
SummeEKV_Kraftwerke_MGO,2024-02-09 16:00:00,30511.208
SummeEKV_Kraftwerke_MGO,2024-02-10 16:00:00,27983.368
SummeEKV_Kraftwerke_MGO,2024-02-11 16:00:00,62342.222
SummeEKV_Kraftwerke_MGO,2024-02-12 16:00:00,74720.777
SummeEKV_Kraftwerke_MGO,2024-02-13 16:00:00,78999.456
SummeEKV_Kraftwerke_MGO,2024-02-14 16:00:00,79009.672
SummeEKV_Kraftwerke_MGO,2024-02-15 16:00:00,55578.331
SummeEKV_Kraftwerke_MGO,2024-02-16 16:00:00,40495.342
SummeEKV_Kraftwerke_MGO,2024-02-17 16:00:00,37178.77
SummeEKV_Kraftwerke_MGO,2024-02-18 16:00:00,45147.881
SummeEKV_Kraftwerke_MGO,2024-02-19 16:00:00,46709.152
SummeEKV_Kraftwerke_MGO,2024-02-20 16:00:00,49213.909
SummeEKV_Kraftwerke_MGO,2024-02-21 16:00:00,56057.186
SummeEKV_Kraftwerke_MGO,2024-02-22 16:00:00,49915.636
SummeEKV_Kraftwerke_MGO,2024-02-23 16:00:00,37682.082
SummeEKV_Kraftwerke_MGO,2024-02-24 16:00:00,8450.229
SummeEKV_Kraftwerke_MGO,2024-02-25 16:00:00,19058.894
SummeEKV_Kraftwerke_MGO,2024-02-26 16:00:00,75578.688
SummeEKV_Kraftwerke_MGO,2024-02-27 16:00:00,81556.734
SummeEKV_Kraftwerke_MGO,2024-02-28 16:00:00,71353.524
SummeEKV_LPZGR300_Oesterreich,2024-01-01 16:00:00,70782.566
SummeEKV_LPZGR300_Oesterreich,2024-01-02 16:00:00,69013.242
SummeEKV_LPZGR300_Oesterreich,2024-01-03 16:00:00,81324.264
SummeEKV_LPZGR300_Oesterreich,2024-01-04 16:00:00,103260.144
SummeEKV_LPZGR300_Oesterreich,2024-01-05 16:00:00,100603.054
SummeEKV_LPZGR300_Oesterreich,2024-01-06 16:00:00,103163.258
SummeEKV_LPZGR300_Oesterreich,2024-01-07 16:00:00,142006.273
SummeEKV_LPZGR300_Oesterreich,2024-01-08 16:00:00,159059.95
SummeEKV_LPZGR300_Oesterreich,2024-01-09 16:00:00,179147.21
SummeEKV_LPZGR300_Oesterreich,2024-01-10 16:00:00,192543.655
SummeEKV_LPZGR300_Oesterreich,2024-01-11 16:00:00,190742.892
SummeEKV_LPZGR300_Oesterreich,2024-01-12 16:00:00,142607.992
SummeEKV_LPZGR300_Oesterreich,2024-01-13 16:00:00,139487.599
SummeEKV_LPZGR300_Oesterreich,2024-01-14 16:00:00,147273.226
SummeEKV_LPZGR300_Oesterreich,2024-01-15 16:00:00,168203.797
SummeEKV_LPZGR300_Oesterreich,2024-01-16 16:00:00,184326.627
SummeEKV_LPZGR300_Oesterreich,2024-01-17 16:00:00,176977.457
SummeEKV_LPZGR300_Oesterreich,2024-01-18 16:00:00,154126.776
SummeEKV_LPZGR300_Oesterreich,2024-01-19 16:00:00,144614.898
SummeEKV_LPZGR300_Oesterreich,2024-01-20 16:00:00,126100.621
SummeEKV_LPZGR300_Oesterreich,2024-01-21 16:00:00,124652.633
SummeEKV_LPZGR300_Oesterreich,2024-01-22 16:00:00,123933.564
SummeEKV_LPZGR300_Oesterreich,2024-01-23 16:00:00,117958.849
SummeEKV_LPZGR300_Oesterreich,2024-01-24 16:00:00,96998.998
SummeEKV_LPZGR300_Oesterreich,2024-01-25 16:00:00,105542.724
SummeEKV_LPZGR300_Oesterreich,2024-01-26 16:00:00,97771.87
SummeEKV_LPZGR300_Oesterreich,2024-01-27 16:00:00,100814.528
SummeEKV_LPZGR300_Oesterreich,2024-01-28 16:00:00,122458.008
SummeEKV_LPZGR300_Oesterreich,2024-01-29 16:00:00,138134.054
SummeEKV_LPZGR300_Oesterreich,2024-01-30 16:00:00,145482.23
SummeEKV_LPZGR300_Oesterreich,2024-01-31 16:00:00,156348.299
SummeEKV_LPZGR300_Oesterreich,2024-02-01 16:00:00,125379.265
SummeEKV_LPZGR300_Oesterreich,2024-02-02 16:00:00,81163.085
SummeEKV_LPZGR300_Oesterreich,2024-02-03 16:00:00,60862.629
SummeEKV_LPZGR300_Oesterreich,2024-02-04 16:00:00,66561.142
SummeEKV_LPZGR300_Oesterreich,2024-02-05 16:00:00,70135.988
SummeEKV_LPZGR300_Oesterreich,2024-02-06 16:00:00,86138.511
SummeEKV_LPZGR300_Oesterreich,2024-02-07 16:00:00,100338.229
SummeEKV_LPZGR300_Oesterreich,2024-02-08 16:00:00,87194.973
SummeEKV_LPZGR300_Oesterreich,2024-02-09 16:00:00,69535.732
SummeEKV_LPZGR300_Oesterreich,2024-02-10 16:00:00,63182.258
SummeEKV_LPZGR300_Oesterreich,2024-02-11 16:00:00,98185.973
SummeEKV_LPZGR300_Oesterreich,2024-02-12 16:00:00,105825.884
SummeEKV_LPZGR300_Oesterreich,2024-02-13 16:00:00,112911.766
SummeEKV_LPZGR300_Oesterreich,2024-02-14 16:00:00,112023.531
SummeEKV_LPZGR300_Oesterreich,2024-02-15 16:00:00,90337.379
SummeEKV_LPZGR300_Oesterreich,2024-02-16 16:00:00,75546.057
SummeEKV_LPZGR300_Oesterreich,2024-02-17 16:00:00,71142.544
SummeEKV_LPZGR300_Oesterreich,2024-02-18 16:00:00,82388.986
SummeEKV_LPZGR300_Oesterreich,2024-02-19 16:00:00,80086.747
SummeEKV_LPZGR300_Oesterreich,2024-02-20 16:00:00,83290.94
SummeEKV_LPZGR300_Oesterreich,2024-02-21 16:00:00,93051.455
SummeEKV_LPZGR300_Oesterreich,2024-02-22 16:00:00,83646.83
SummeEKV_LPZGR300_Oesterreich,2024-02-23 16:00:00,72755.986
SummeEKV_LPZGR300_Oesterreich,2024-02-24 16:00:00,44009.097
SummeEKV_LPZGR300_Oesterreich,2024-02-25 16:00:00,54265.122
SummeEKV_LPZGR300_Oesterreich,2024-02-26 16:00:00,108686.637
SummeEKV_LPZGR300_Oesterreich,2024-02-27 16:00:00,112975.058
SummeEKV_LPZGR300_Oesterreich,2024-02-28 16:00:00,103856.869
SummeEKV_LPZKL300_Oesterreich,2024-01-01 16:00:00,88518.402
SummeEKV_LPZKL300_Oesterreich,2024-01-02 16:00:00,94212.192
SummeEKV_LPZKL300_Oesterreich,2024-01-03 16:00:00,94218.488
SummeEKV_LPZKL300_Oesterreich,2024-01-04 16:00:00,98800.677
SummeEKV_LPZKL300_Oesterreich,2024-01-05 16:00:00,95153.407
SummeEKV_LPZKL300_Oesterreich,2024-01-06 16:00:00,94487.112
SummeEKV_LPZKL300_Oesterreich,2024-01-07 16:00:00,115144.762
SummeEKV_LPZKL300_Oesterreich,2024-01-08 16:00:00,160773.558
SummeEKV_LPZKL300_Oesterreich,2024-01-09 16:00:00,156299.62
SummeEKV_LPZKL300_Oesterreich,2024-01-10 16:00:00,136273.836
SummeEKV_LPZKL300_Oesterreich,2024-01-11 16:00:00,131873.098
SummeEKV_LPZKL300_Oesterreich,2024-01-12 16:00:00,141972.251
SummeEKV_LPZKL300_Oesterreich,2024-01-13 16:00:00,111990.738
SummeEKV_LPZKL300_Oesterreich,2024-01-14 16:00:00,119350.425
SummeEKV_LPZKL300_Oesterreich,2024-01-15 16:00:00,129201.746
SummeEKV_LPZKL300_Oesterreich,2024-01-16 16:00:00,129248.867
SummeEKV_LPZKL300_Oesterreich,2024-01-17 16:00:00,122597.489
SummeEKV_LPZKL300_Oesterreich,2024-01-18 16:00:00,123303.374
SummeEKV_LPZKL300_Oesterreich,2024-01-19 16:00:00,117802.232
SummeEKV_LPZKL300_Oesterreich,2024-01-20 16:00:00,113420.194
SummeEKV_LPZKL300_Oesterreich,2024-01-21 16:00:00,122019.117
SummeEKV_LPZKL300_Oesterreich,2024-01-22 16:00:00,124175.158
SummeEKV_LPZKL300_Oesterreich,2024-01-23 16:00:00,110911.82
SummeEKV_LPZKL300_Oesterreich,2024-01-24 16:00:00,104581.639
SummeEKV_LPZKL300_Oesterreich,2024-01-25 16:00:00,103687.751
SummeEKV_LPZKL300_Oesterreich,2024-01-26 16:00:00,95991.82
SummeEKV_LPZKL300_Oesterreich,2024-01-27 16:00:00,94866.926
SummeEKV_LPZKL300_Oesterreich,2024-01-28 16:00:00,108374.689
SummeEKV_LPZKL300_Oesterreich,2024-01-29 16:00:00,119565.289
SummeEKV_LPZKL300_Oesterreich,2024-01-30 16:00:00,117786.271
SummeEKV_LPZKL300_Oesterreich,2024-01-31 16:00:00,113564.656
SummeEKV_LPZKL300_Oesterreich,2024-02-01 16:00:00,106856.044
SummeEKV_LPZKL300_Oesterreich,2024-02-02 16:00:00,92267.907
SummeEKV_LPZKL300_Oesterreich,2024-02-03 16:00:00,82905.311
SummeEKV_LPZKL300_Oesterreich,2024-02-04 16:00:00,88427.212
SummeEKV_LPZKL300_Oesterreich,2024-02-05 16:00:00,97847.26
SummeEKV_LPZKL300_Oesterreich,2024-02-06 16:00:00,98959.554
SummeEKV_LPZKL300_Oesterreich,2024-02-07 16:00:00,96800.058
SummeEKV_LPZKL300_Oesterreich,2024-02-08 16:00:00,92558.134
SummeEKV_LPZKL300_Oesterreich,2024-02-09 16:00:00,84269.704
SummeEKV_LPZKL300_Oesterreich,2024-02-10 16:00:00,79454.802
SummeEKV_LPZKL300_Oesterreich,2024-02-11 16:00:00,91583.729
SummeEKV_LPZKL300_Oesterreich,2024-02-12 16:00:00,105074.769
SummeEKV_LPZKL300_Oesterreich,2024-02-13 16:00:00,108185.249
SummeEKV_LPZKL300_Oesterreich,2024-02-14 16:00:00,103383.505
SummeEKV_LPZKL300_Oesterreich,2024-02-15 16:00:00,97048.21
SummeEKV_LPZKL300_Oesterreich,2024-02-16 16:00:00,86044.482
SummeEKV_LPZKL300_Oesterreich,2024-02-17 16:00:00,79218.361
SummeEKV_LPZKL300_Oesterreich,2024-02-18 16:00:00,88861.914
SummeEKV_LPZKL300_Oesterreich,2024-02-19 16:00:00,99760.948
SummeEKV_LPZKL300_Oesterreich,2024-02-20 16:00:00,99690.987
SummeEKV_LPZKL300_Oesterreich,2024-02-21 16:00:00,96833.626
SummeEKV_LPZKL300_Oesterreich,2024-02-22 16:00:00,96673.462
SummeEKV_LPZKL300_Oesterreich,2024-02-23 16:00:00,100372.48
SummeEKV_LPZKL300_Oesterreich,2024-02-24 16:00:00,114859.153
SummeEKV_LPZKL300_Oesterreich,2024-02-25 16:00:00,139291.479
SummeEKV_LPZKL300_Oesterreich,2024-02-26 16:00:00,96875.548
SummeEKV_LPZKL300_Oesterreich,2024-02-27 16:00:00,97455.889
SummeEKV_LPZKL300_Oesterreich,2024-02-28 16:00:00,97543.087
SummeEKV_SLP_Oesterreich,2024-01-01 16:00:00,95864.305
SummeEKV_SLP_Oesterreich,2024-01-02 16:00:00,90741.862
SummeEKV_SLP_Oesterreich,2024-01-03 16:00:00,82081.038
SummeEKV_SLP_Oesterreich,2024-01-04 16:00:00,84399.339
SummeEKV_SLP_Oesterreich,2024-01-05 16:00:00,93417.789
SummeEKV_SLP_Oesterreich,2024-01-06 16:00:00,105545.735
SummeEKV_SLP_Oesterreich,2024-01-07 16:00:00,122007.682
SummeEKV_SLP_Oesterreich,2024-01-08 16:00:00,136830.118
SummeEKV_SLP_Oesterreich,2024-01-09 16:00:00,144265.775
SummeEKV_SLP_Oesterreich,2024-01-10 16:00:00,146712.125
SummeEKV_SLP_Oesterreich,2024-01-11 16:00:00,144780.9
SummeEKV_SLP_Oesterreich,2024-01-12 16:00:00,141636.552
SummeEKV_SLP_Oesterreich,2024-01-13 16:00:00,139368.359
SummeEKV_SLP_Oesterreich,2024-01-14 16:00:00,136460.317
SummeEKV_SLP_Oesterreich,2024-01-15 16:00:00,132888.371
SummeEKV_SLP_Oesterreich,2024-01-16 16:00:00,131579.621
SummeEKV_SLP_Oesterreich,2024-01-17 16:00:00,126758.353
SummeEKV_SLP_Oesterreich,2024-01-18 16:00:00,122392.157
SummeEKV_SLP_Oesterreich,2024-01-19 16:00:00,127613.805
SummeEKV_SLP_Oesterreich,2024-01-20 16:00:00,133440.35
SummeEKV_SLP_Oesterreich,2024-01-21 16:00:00,135349.563
SummeEKV_SLP_Oesterreich,2024-01-22 16:00:00,126716.389
SummeEKV_SLP_Oesterreich,2024-01-23 16:00:00,106014.99
SummeEKV_SLP_Oesterreich,2024-01-24 16:00:00,86254.798
SummeEKV_SLP_Oesterreich,2024-01-25 16:00:00,80307.313
SummeEKV_SLP_Oesterreich,2024-01-26 16:00:00,83420.457
SummeEKV_SLP_Oesterreich,2024-01-27 16:00:00,91186.588
SummeEKV_SLP_Oesterreich,2024-01-28 16:00:00,102310.126
SummeEKV_SLP_Oesterreich,2024-01-29 16:00:00,110173.683
SummeEKV_SLP_Oesterreich,2024-01-30 16:00:00,113555.769
SummeEKV_SLP_Oesterreich,2024-01-31 16:00:00,110612.595
SummeEKV_SLP_Oesterreich,2024-02-01 16:00:00,100611.384
SummeEKV_SLP_Oesterreich,2024-02-02 16:00:00,86702.491
SummeEKV_SLP_Oesterreich,2024-02-03 16:00:00,74956.566
SummeEKV_SLP_Oesterreich,2024-02-04 16:00:00,65181.022
SummeEKV_SLP_Oesterreich,2024-02-05 16:00:00,59656.577
SummeEKV_SLP_Oesterreich,2024-02-06 16:00:00,60661.901
SummeEKV_SLP_Oesterreich,2024-02-07 16:00:00,59476.416
SummeEKV_SLP_Oesterreich,2024-02-08 16:00:00,58281.553
SummeEKV_SLP_Oesterreich,2024-02-09 16:00:00,58929.35
SummeEKV_SLP_Oesterreich,2024-02-10 16:00:00,59256.815
SummeEKV_SLP_Oesterreich,2024-02-11 16:00:00,60227.22
SummeEKV_SLP_Oesterreich,2024-02-12 16:00:00,63731.618
SummeEKV_SLP_Oesterreich,2024-02-13 16:00:00,69751.553
SummeEKV_SLP_Oesterreich,2024-02-14 16:00:00,68822.001
SummeEKV_SLP_Oesterreich,2024-02-15 16:00:00,63537.418
SummeEKV_SLP_Oesterreich,2024-02-16 16:00:00,64014.339
SummeEKV_SLP_Oesterreich,2024-02-17 16:00:00,63214.214
SummeEKV_SLP_Oesterreich,2024-02-18 16:00:00,63795.661
SummeEKV_SLP_Oesterreich,2024-02-19 16:00:00,65215.98
SummeEKV_SLP_Oesterreich,2024-02-20 16:00:00,64700.096
SummeEKV_SLP_Oesterreich,2024-02-21 16:00:00,66445.235
SummeEKV_SLP_Oesterreich,2024-02-22 16:00:00,70169.347
SummeEKV_SLP_Oesterreich,2024-02-23 16:00:00,75288.407
SummeEKV_SLP_Oesterreich,2024-02-24 16:00:00,80769.601
SummeEKV_SLP_Oesterreich,2024-02-25 16:00:00,81875.358
SummeEKV_SLP_Oesterreich,2024-02-26 16:00:00,80108.77
SummeEKV_SLP_Oesterreich,2024-02-27 16:00:00,76304.433
SummeEKV_SLP_Oesterreich,2024-02-28 16:00:00,68167.751
ErmittelterEKVOesterreich,2024-01-01 16:00:00,-262279.987
ErmittelterEKVOesterreich,2024-01-02 16:00:00,-251599.086
ErmittelterEKVOesterreich,2024-01-03 16:00:00,-250988.604
ErmittelterEKVOesterreich,2024-01-04 16:00:00,-294911.929
ErmittelterEKVOesterreich,2024-01-05 16:00:00,-291945.862
ErmittelterEKVOesterreich,2024-01-06 16:00:00,-291010.604
ErmittelterEKVOesterreich,2024-01-07 16:00:00,-386145.504
ErmittelterEKVOesterreich,2024-01-08 16:00:00,-465055.652
ErmittelterEKVOesterreich,2024-01-09 16:00:00,-490849.18
ErmittelterEKVOesterreich,2024-01-10 16:00:00,-466006.414
ErmittelterEKVOesterreich,2024-01-11 16:00:00,-467754.877
ErmittelterEKVOesterreich,2024-01-12 16:00:00,-412553.163
ErmittelterEKVOesterreich,2024-01-13 16:00:00,-380313.045
ErmittelterEKVOesterreich,2024-01-14 16:00:00,-407131.238
ErmittelterEKVOesterreich,2024-01-15 16:00:00,-427618.128
ErmittelterEKVOesterreich,2024-01-16 16:00:00,-440928.337
ErmittelterEKVOesterreich,2024-01-17 16:00:00,-414497.593
ErmittelterEKVOesterreich,2024-01-18 16:00:00,-405063.164
ErmittelterEKVOesterreich,2024-01-19 16:00:00,-390599.371
ErmittelterEKVOesterreich,2024-01-20 16:00:00,-363724.978
ErmittelterEKVOesterreich,2024-01-21 16:00:00,-407927.631
ErmittelterEKVOesterreich,2024-01-22 16:00:00,-358593.153
ErmittelterEKVOesterreich,2024-01-23 16:00:00,-323857.972
ErmittelterEKVOesterreich,2024-01-24 16:00:00,-292140.956
ErmittelterEKVOesterreich,2024-01-25 16:00:00,-305180.798
ErmittelterEKVOesterreich,2024-01-26 16:00:00,-275934.892
ErmittelterEKVOesterreich,2024-01-27 16:00:00,-292092.279
ErmittelterEKVOesterreich,2024-01-28 16:00:00,-346194.02
ErmittelterEKVOesterreich,2024-01-29 16:00:00,-369501.889
ErmittelterEKVOesterreich,2024-01-30 16:00:00,-375851.889
ErmittelterEKVOesterreich,2024-01-31 16:00:00,-375517.663
ErmittelterEKVOesterreich,2024-02-01 16:00:00,-336426.668
ErmittelterEKVOesterreich,2024-02-02 16:00:00,-251342.683
ErmittelterEKVOesterreich,2024-02-03 16:00:00,-216298.266
ErmittelterEKVOesterreich,2024-02-04 16:00:00,-225568.884
ErmittelterEKVOesterreich,2024-02-05 16:00:00,-243101.686
ErmittelterEKVOesterreich,2024-02-06 16:00:00,-257136.97
ErmittelterEKVOesterreich,2024-02-07 16:00:00,-269797.71
ErmittelterEKVOesterreich,2024-02-08 16:00:00,-238680.428
ErmittelterEKVOesterreich,2024-02-09 16:00:00,-215511.603
ErmittelterEKVOesterreich,2024-02-10 16:00:00,-193162.179
ErmittelterEKVOesterreich,2024-02-11 16:00:00,-275178.528
ErmittelterEKVOesterreich,2024-02-12 16:00:00,-291125.15
ErmittelterEKVOesterreich,2024-02-13 16:00:00,-304580.073
ErmittelterEKVOesterreich,2024-02-14 16:00:00,-282986.977
ErmittelterEKVOesterreich,2024-02-15 16:00:00,-257734.626
ErmittelterEKVOesterreich,2024-02-16 16:00:00,-222054.239
ErmittelterEKVOesterreich,2024-02-17 16:00:00,-214845.033
ErmittelterEKVOesterreich,2024-02-18 16:00:00,-241460.308
ErmittelterEKVOesterreich,2024-02-19 16:00:00,-260268.619
ErmittelterEKVOesterreich,2024-02-20 16:00:00,-250435.883
ErmittelterEKVOesterreich,2024-02-21 16:00:00,-260610.18
ErmittelterEKVOesterreich,2024-02-22 16:00:00,-257525.22
ErmittelterEKVOesterreich,2024-02-23 16:00:00,-245562.566
ErmittelterEKVOesterreich,2024-02-24 16:00:00,-235455.774
ErmittelterEKVOesterreich,2024-02-25 16:00:00,-278290.349
ErmittelterEKVOesterreich,2024-02-26 16:00:00,-283932.985
ErmittelterEKVOesterreich,2024-02-27 16:00:00,-273735.574
ErmittelterEKVOesterreich,2024-02-28 16:00:00,-262732.037
ErmittelterEKVOst,2024-01-01 16:00:00,-236272.893
ErmittelterEKVOst,2024-01-02 16:00:00,-229087.226
ErmittelterEKVOst,2024-01-03 16:00:00,-228532.79
ErmittelterEKVOst,2024-01-04 16:00:00,-268895.32
ErmittelterEKVOst,2024-01-05 16:00:00,-267952.315
ErmittelterEKVOst,2024-01-06 16:00:00,-266143.558
ErmittelterEKVOst,2024-01-07 16:00:00,-353907.855
ErmittelterEKVOst,2024-01-08 16:00:00,-430650.168
ErmittelterEKVOst,2024-01-09 16:00:00,-455911.532
ErmittelterEKVOst,2024-01-10 16:00:00,-431484.682
ErmittelterEKVOst,2024-01-11 16:00:00,-433255.696
ErmittelterEKVOst,2024-01-12 16:00:00,-380498.623
ErmittelterEKVOst,2024-01-13 16:00:00,-348532.394
ErmittelterEKVOst,2024-01-14 16:00:00,-373559.589
ErmittelterEKVOst,2024-01-15 16:00:00,-394705.796
ErmittelterEKVOst,2024-01-16 16:00:00,-407444.241
ErmittelterEKVOst,2024-01-17 16:00:00,-387292.551
ErmittelterEKVOst,2024-01-18 16:00:00,-374366.974
ErmittelterEKVOst,2024-01-19 16:00:00,-357726.347
ErmittelterEKVOst,2024-01-20 16:00:00,-332008.676
ErmittelterEKVOst,2024-01-21 16:00:00,-373419.393
ErmittelterEKVOst,2024-01-22 16:00:00,-329565.132
ErmittelterEKVOst,2024-01-23 16:00:00,-297321.43
ErmittelterEKVOst,2024-01-24 16:00:00,-267762.545
ErmittelterEKVOst,2024-01-25 16:00:00,-281194.709
ErmittelterEKVOst,2024-01-26 16:00:00,-254298.132
ErmittelterEKVOst,2024-01-27 16:00:00,-268173.626
ErmittelterEKVOst,2024-01-28 16:00:00,-316973.029
ErmittelterEKVOst,2024-01-29 16:00:00,-340743.946
ErmittelterEKVOst,2024-01-30 16:00:00,-348885.183
