,datetime,station_name,value_mwhd
1136,2024-04-16 08:00:00,FHKW Mellach,0.0
1137,2024-04-16 09:00:00,FHKW Mellach,0.0
1138,2024-04-16 10:00:00,FHKW Mellach,0.0
1139,2024-04-16 11:00:00,FHKW Mellach,0.0
1140,2024-04-16 12:00:00,FHKW Mellach,0.0
1141,2024-04-16 13:00:00,FHKW Mellach,0.0
1142,2024-04-16 14:00:00,FHKW Mellach,0.0
1143,2024-04-16 15:00:00,FHKW Mellach,0.0
1144,2024-04-16 16:00:00,FHKW Mellach,0.0
1145,2024-04-16 17:00:00,FHKW Mellach,0.0
1146,2024-04-16 18:00:00,FHKW Mellach,0.0
1147,2024-04-16 19:00:00,FHKW Mellach,0.0
1148,2024-04-16 20:00:00,FHKW Mellach,0.0
1149,2024-04-16 21:00:00,FHKW Mellach,0.0
1150,2024-04-16 22:00:00,FHKW Mellach,0.0
1151,2024-04-16 23:00:00,FHKW Mellach,0.0
1152,2024-04-17 00:00:00,FHKW Mellach,0.0
1153,2024-04-17 01:00:00,FHKW Mellach,0.0
1154,2024-04-17 02:00:00,FHKW Mellach,0.0
1155,2024-04-17 03:00:00,FHKW Mellach,0.0
1156,2024-04-17 04:00:00,FHKW Mellach,0.0
1157,2024-04-17 05:00:00,FHKW Mellach,0.0
1158,2024-04-17 06:00:00,FHKW Mellach,0.0
1159,2024-04-17 07:00:00,FHKW Mellach,0.0
1160,2024-04-17 08:00:00,FHKW Mellach,0.0
1161,2024-04-17 09:00:00,FHKW Mellach,0.0
1162,2024-04-17 10:00:00,FHKW Mellach,0.0
1163,2024-04-17 11:00:00,FHKW Mellach,0.0
1164,2024-04-17 12:00:00,FHKW Mellach,0.0
1165,2024-04-17 13:00:00,FHKW Mellach,0.0
1166,2024-04-17 14:00:00,FHKW Mellach,0.0
1167,2024-04-17 15:00:00,FHKW Mellach,0.0
1168,2024-04-17 16:00:00,FHKW Mellach,0.0
1169,2024-04-17 17:00:00,FHKW Mellach,0.0
1170,2024-04-17 18:00:00,FHKW Mellach,0.0
1171,2024-04-17 19:00:00,FHKW Mellach,0.0
1172,2024-04-17 20:00:00,FHKW Mellach,0.0
1173,2024-04-17 21:00:00,FHKW Mellach,0.0
1174,2024-04-17 22:00:00,FHKW Mellach,0.0
1175,2024-04-17 23:00:00,FHKW Mellach,0.0
1176,2024-04-18 00:00:00,FHKW Mellach,0.0
1177,2024-04-18 01:00:00,FHKW Mellach,0.0
1178,2024-04-18 02:00:00,FHKW Mellach,0.0
1179,2024-04-18 03:00:00,FHKW Mellach,0.0
1180,2024-04-18 04:00:00,FHKW Mellach,0.0
1181,2024-04-18 05:00:00,FHKW Mellach,0.0
1182,2024-04-18 06:00:00,FHKW Mellach,0.0
1183,2024-04-18 07:00:00,FHKW Mellach,0.0
1184,2024-04-18 08:00:00,FHKW Mellach,0.0
1185,2024-04-18 09:00:00,FHKW Mellach,0.0
1186,2024-04-18 10:00:00,FHKW Mellach,0.0
1187,2024-04-18 11:00:00,FHKW Mellach,0.0
1188,2024-04-18 12:00:00,FHKW Mellach,0.0
1189,2024-04-18 13:00:00,FHKW Mellach,0.0
1190,2024-04-18 14:00:00,FHKW Mellach,0.0
1191,2024-04-18 15:00:00,FHKW Mellach,0.0
1192,2024-04-18 16:00:00,FHKW Mellach,0.0
1193,2024-04-18 17:00:00,FHKW Mellach,0.0
1194,2024-04-18 18:00:00,FHKW Mellach,0.0
1195,2024-04-18 19:00:00,FHKW Mellach,0.0
1196,2024-04-18 20:00:00,FHKW Mellach,0.0
1197,2024-04-18 21:00:00,FHKW Mellach,0.0
1198,2024-04-18 22:00:00,FHKW Mellach,0.0
1199,2024-04-18 23:00:00,FHKW Mellach,0.0
1200,2024-04-19 00:00:00,FHKW Mellach,0.0
1201,2024-04-19 01:00:00,FHKW Mellach,0.0
1202,2024-04-19 02:00:00,FHKW Mellach,0.0
1203,2024-04-19 03:00:00,FHKW Mellach,0.0
1204,2024-04-19 04:00:00,FHKW Mellach,0.0
1205,2024-04-19 05:00:00,FHKW Mellach,0.0
1206,2024-04-19 06:00:00,FHKW Mellach,0.0
1207,2024-04-19 07:00:00,FHKW Mellach,0.0
1208,2024-04-19 08:00:00,FHKW Mellach,0.0
1209,2024-04-19 09:00:00,FHKW Mellach,0.0
1210,2024-04-19 10:00:00,FHKW Mellach,0.0
1211,2024-04-19 11:00:00,FHKW Mellach,0.0
1212,2024-04-19 12:00:00,FHKW Mellach,0.0
1213,2024-04-19 13:00:00,FHKW Mellach,0.0
1214,2024-04-19 14:00:00,FHKW Mellach,0.0
1215,2024-04-19 15:00:00,FHKW Mellach,0.0
1216,2024-04-19 16:00:00,FHKW Mellach,0.0
1217,2024-04-19 17:00:00,FHKW Mellach,0.0
1218,2024-04-19 18:00:00,FHKW Mellach,0.0
1219,2024-04-19 19:00:00,FHKW Mellach,0.0
1220,2024-04-19 20:00:00,FHKW Mellach,0.0
1221,2024-04-19 21:00:00,FHKW Mellach,0.0
1222,2024-04-19 22:00:00,FHKW Mellach,0.0
1223,2024-04-19 23:00:00,FHKW Mellach,0.0
1224,2024-04-20 00:00:00,FHKW Mellach,0.0
1225,2024-04-20 01:00:00,FHKW Mellach,0.0
1226,2024-04-20 02:00:00,FHKW Mellach,0.0
1227,2024-04-20 03:00:00,FHKW Mellach,0.0
1228,2024-04-20 04:00:00,FHKW Mellach,0.0
1229,2024-04-20 05:00:00,FHKW Mellach,0.0
1230,2024-04-20 06:00:00,FHKW Mellach,0.0
1231,2024-04-20 07:00:00,FHKW Mellach,0.0
1232,2024-04-20 08:00:00,FHKW Mellach,0.0
1233,2024-04-20 09:00:00,FHKW Mellach,0.0
1234,2024-04-20 10:00:00,FHKW Mellach,0.0
1235,2024-04-20 11:00:00,FHKW Mellach,0.0
1236,2024-04-20 12:00:00,FHKW Mellach,0.0
1237,2024-04-20 13:00:00,FHKW Mellach,0.0
1238,2024-04-20 14:00:00,FHKW Mellach,0.0
1239,2024-04-20 15:00:00,FHKW Mellach,0.0
1240,2024-04-20 16:00:00,FHKW Mellach,0.0
1241,2024-04-20 17:00:00,FHKW Mellach,0.0
1242,2024-04-20 18:00:00,FHKW Mellach,0.0
1243,2024-04-20 19:00:00,FHKW Mellach,0.0
1244,2024-04-20 20:00:00,FHKW Mellach,0.0
1245,2024-04-20 21:00:00,FHKW Mellach,0.0
1246,2024-04-20 22:00:00,FHKW Mellach,0.0
1247,2024-04-20 23:00:00,FHKW Mellach,0.0
1248,2024-04-21 00:00:00,FHKW Mellach,0.0
1249,2024-04-21 01:00:00,FHKW Mellach,0.0
1250,2024-04-21 02:00:00,FHKW Mellach,0.0
1251,2024-04-21 03:00:00,FHKW Mellach,0.0
1252,2024-04-21 04:00:00,FHKW Mellach,0.0
1253,2024-04-21 05:00:00,FHKW Mellach,0.0
1254,2024-04-21 06:00:00,FHKW Mellach,0.0
1255,2024-04-21 07:00:00,FHKW Mellach,0.0
1256,2024-04-21 08:00:00,FHKW Mellach,0.0
1257,2024-04-21 09:00:00,FHKW Mellach,0.0
1258,2024-04-21 10:00:00,FHKW Mellach,0.0
1259,2024-04-21 11:00:00,FHKW Mellach,0.0
1260,2024-04-21 12:00:00,FHKW Mellach,0.0
1261,2024-04-21 13:00:00,FHKW Mellach,0.0
1262,2024-04-21 14:00:00,FHKW Mellach,0.0
1263,2024-04-21 15:00:00,FHKW Mellach,0.0
1264,2024-04-21 16:00:00,FHKW Mellach,0.0
1265,2024-04-21 17:00:00,FHKW Mellach,0.0
1266,2024-04-21 18:00:00,FHKW Mellach,0.0
1267,2024-04-21 19:00:00,FHKW Mellach,0.0
1268,2024-04-21 20:00:00,FHKW Mellach,0.0
1269,2024-04-21 21:00:00,FHKW Mellach,0.0
1270,2024-04-21 22:00:00,FHKW Mellach,0.0
1271,2024-04-21 23:00:00,FHKW Mellach,0.0
1272,2024-04-22 00:00:00,FHKW Mellach,0.0
1273,2024-04-22 01:00:00,FHKW Mellach,0.0
1274,2024-04-22 02:00:00,FHKW Mellach,0.0
1275,2024-04-22 03:00:00,FHKW Mellach,0.0
1276,2024-04-22 04:00:00,FHKW Mellach,0.0
1277,2024-04-22 05:00:00,FHKW Mellach,0.0
1278,2024-04-22 06:00:00,FHKW Mellach,0.0
1279,2024-04-22 07:00:00,FHKW Mellach,0.0
1280,2024-04-22 08:00:00,FHKW Mellach,0.0
1281,2024-04-22 09:00:00,FHKW Mellach,0.0
1282,2024-04-22 10:00:00,FHKW Mellach,0.0
1283,2024-04-22 11:00:00,FHKW Mellach,0.0
1284,2024-04-22 12:00:00,FHKW Mellach,0.0
1285,2024-04-22 13:00:00,FHKW Mellach,0.0
1286,2024-04-22 14:00:00,FHKW Mellach,0.0
1287,2024-04-22 15:00:00,FHKW Mellach,0.0
1288,2024-04-22 16:00:00,FHKW Mellach,0.0
1289,2024-04-22 17:00:00,FHKW Mellach,0.0
1290,2024-04-22 18:00:00,FHKW Mellach,0.0
1291,2024-04-22 19:00:00,FHKW Mellach,0.0
1292,2024-04-22 20:00:00,FHKW Mellach,0.0
1293,2024-04-22 21:00:00,FHKW Mellach,0.0
1294,2024-04-22 22:00:00,FHKW Mellach,0.0
1295,2024-04-22 23:00:00,FHKW Mellach,0.0
1296,2024-04-23 00:00:00,FHKW Mellach,0.0
1297,2024-04-23 01:00:00,FHKW Mellach,0.0
1298,2024-04-23 02:00:00,FHKW Mellach,0.0
1299,2024-04-23 03:00:00,FHKW Mellach,0.0
1300,2024-04-23 04:00:00,FHKW Mellach,0.0
1301,2024-04-23 05:00:00,FHKW Mellach,0.0
1302,2024-04-23 06:00:00,FHKW Mellach,0.0
1303,2024-04-23 07:00:00,FHKW Mellach,0.0
1304,2024-04-23 08:00:00,FHKW Mellach,0.0
1305,2024-04-23 09:00:00,FHKW Mellach,0.0
1306,2024-04-23 10:00:00,FHKW Mellach,0.0
1307,2024-04-23 11:00:00,FHKW Mellach,0.0
1308,2024-04-23 12:00:00,FHKW Mellach,0.0
1309,2024-04-23 13:00:00,FHKW Mellach,0.0
1310,2024-04-23 14:00:00,FHKW Mellach,0.0
1311,2024-04-23 15:00:00,FHKW Mellach,0.0
1312,2024-04-23 16:00:00,FHKW Mellach,0.0
1313,2024-04-23 17:00:00,FHKW Mellach,0.0
1314,2024-04-23 18:00:00,FHKW Mellach,0.0
1315,2024-04-23 19:00:00,FHKW Mellach,0.0
1316,2024-04-23 20:00:00,FHKW Mellach,0.0
1317,2024-04-23 21:00:00,FHKW Mellach,0.0
1318,2024-04-23 22:00:00,FHKW Mellach,0.0
1319,2024-04-23 23:00:00,FHKW Mellach,0.0
1320,2024-04-24 00:00:00,FHKW Mellach,0.0
1321,2024-04-24 01:00:00,FHKW Mellach,0.0
1322,2024-04-24 02:00:00,FHKW Mellach,0.0
1323,2024-04-24 03:00:00,FHKW Mellach,0.0
1324,2024-04-24 04:00:00,FHKW Mellach,0.0
1325,2024-04-24 05:00:00,FHKW Mellach,0.0
1326,2024-04-24 06:00:00,FHKW Mellach,0.0
1327,2024-04-24 07:00:00,FHKW Mellach,0.0
1328,2024-04-24 08:00:00,FHKW Mellach,0.0
1329,2024-04-24 09:00:00,FHKW Mellach,0.0
1330,2024-04-24 10:00:00,FHKW Mellach,0.0
1331,2024-04-24 11:00:00,FHKW Mellach,0.0
1332,2024-04-24 12:00:00,FHKW Mellach,0.0
1333,2024-04-24 13:00:00,FHKW Mellach,0.0
1334,2024-04-24 14:00:00,FHKW Mellach,0.0
1335,2024-04-24 15:00:00,FHKW Mellach,0.0
1336,2024-04-24 16:00:00,FHKW Mellach,0.0
1337,2024-04-24 17:00:00,FHKW Mellach,0.0
1338,2024-04-24 18:00:00,FHKW Mellach,0.0
1339,2024-04-24 19:00:00,FHKW Mellach,0.0
1340,2024-04-24 20:00:00,FHKW Mellach,0.0
1341,2024-04-24 21:00:00,FHKW Mellach,0.0
1342,2024-04-24 22:00:00,FHKW Mellach,0.0
1343,2024-04-24 23:00:00,FHKW Mellach,0.0
1344,2024-04-25 00:00:00,FHKW Mellach,0.0
1345,2024-04-25 01:00:00,FHKW Mellach,0.0
1346,2024-04-25 02:00:00,FHKW Mellach,0.0
1347,2024-04-25 03:00:00,FHKW Mellach,0.0
1348,2024-04-25 04:00:00,FHKW Mellach,0.0
1349,2024-04-25 05:00:00,FHKW Mellach,0.0
1350,2024-04-25 06:00:00,FHKW Mellach,0.0
1351,2024-04-25 07:00:00,FHKW Mellach,0.0
1352,2024-04-25 08:00:00,FHKW Mellach,0.0
1353,2024-04-25 09:00:00,FHKW Mellach,0.0
1354,2024-04-25 10:00:00,FHKW Mellach,0.0
1355,2024-04-25 11:00:00,FHKW Mellach,0.0
1356,2024-04-25 12:00:00,FHKW Mellach,0.0
1357,2024-04-25 13:00:00,FHKW Mellach,0.0
1358,2024-04-25 14:00:00,FHKW Mellach,0.0
1359,2024-04-25 15:00:00,FHKW Mellach,0.0
1360,2024-04-25 16:00:00,FHKW Mellach,0.0
1361,2024-04-25 17:00:00,FHKW Mellach,0.0
1362,2024-04-25 18:00:00,FHKW Mellach,0.0
1363,2024-04-25 19:00:00,FHKW Mellach,0.0
1364,2024-04-25 20:00:00,FHKW Mellach,0.0
1365,2024-04-25 21:00:00,FHKW Mellach,0.0
1366,2024-04-25 22:00:00,FHKW Mellach,0.0
1367,2024-04-25 23:00:00,FHKW Mellach,0.0
1368,2024-04-26 00:00:00,FHKW Mellach,0.0
1369,2024-04-26 01:00:00,FHKW Mellach,0.0
1370,2024-04-26 02:00:00,FHKW Mellach,0.0
1371,2024-04-26 03:00:00,FHKW Mellach,0.0
1372,2024-04-26 04:00:00,FHKW Mellach,0.0
1373,2024-04-26 05:00:00,FHKW Mellach,0.0
1374,2024-04-26 06:00:00,FHKW Mellach,0.0
1375,2024-04-26 07:00:00,FHKW Mellach,0.0
1376,2024-04-26 08:00:00,FHKW Mellach,0.0
1377,2024-04-26 09:00:00,FHKW Mellach,0.0
1378,2024-04-26 10:00:00,FHKW Mellach,0.0
1379,2024-04-26 11:00:00,FHKW Mellach,0.0
1380,2024-04-26 12:00:00,FHKW Mellach,0.0
1381,2024-04-26 13:00:00,FHKW Mellach,0.0
1382,2024-04-26 14:00:00,FHKW Mellach,0.0
1383,2024-04-26 15:00:00,FHKW Mellach,0.0
1384,2024-04-26 16:00:00,FHKW Mellach,0.0
1385,2024-04-26 17:00:00,FHKW Mellach,0.0
1386,2024-04-26 18:00:00,FHKW Mellach,0.0
1387,2024-04-26 19:00:00,FHKW Mellach,0.0
1388,2024-04-26 20:00:00,FHKW Mellach,0.0
1389,2024-04-26 21:00:00,FHKW Mellach,0.0
1390,2024-04-26 22:00:00,FHKW Mellach,0.0
1391,2024-04-26 23:00:00,FHKW Mellach,0.0
1392,2024-04-27 00:00:00,FHKW Mellach,0.0
1393,2024-04-27 01:00:00,FHKW Mellach,0.0
1394,2024-04-27 02:00:00,FHKW Mellach,0.0
1395,2024-04-27 03:00:00,FHKW Mellach,0.0
1396,2024-04-27 04:00:00,FHKW Mellach,0.0
1397,2024-04-27 05:00:00,FHKW Mellach,0.0
1398,2024-04-27 06:00:00,FHKW Mellach,0.0
1399,2024-04-27 07:00:00,FHKW Mellach,0.0
1400,2024-04-27 08:00:00,FHKW Mellach,0.0
1401,2024-04-27 09:00:00,FHKW Mellach,0.0
1402,2024-04-27 10:00:00,FHKW Mellach,0.0
1403,2024-04-27 11:00:00,FHKW Mellach,0.0
1404,2024-04-27 12:00:00,FHKW Mellach,0.0
1405,2024-04-27 13:00:00,FHKW Mellach,0.0
1406,2024-04-27 14:00:00,FHKW Mellach,0.0
1407,2024-04-27 15:00:00,FHKW Mellach,0.0
1408,2024-04-27 16:00:00,FHKW Mellach,0.0
1409,2024-04-27 17:00:00,FHKW Mellach,0.0
1410,2024-04-27 18:00:00,FHKW Mellach,0.0
1411,2024-04-27 19:00:00,FHKW Mellach,0.0
1412,2024-04-27 20:00:00,FHKW Mellach,0.0
1413,2024-04-27 21:00:00,FHKW Mellach,0.0
1414,2024-04-27 22:00:00,FHKW Mellach,0.0
1415,2024-04-27 23:00:00,FHKW Mellach,0.0
1416,2024-04-28 00:00:00,FHKW Mellach,0.0
1417,2024-04-28 01:00:00,FHKW Mellach,0.0
1418,2024-04-28 02:00:00,FHKW Mellach,0.0
1419,2024-04-28 03:00:00,FHKW Mellach,0.0
1420,2024-04-28 04:00:00,FHKW Mellach,0.0
1421,2024-04-28 05:00:00,FHKW Mellach,0.0
1422,2024-04-28 06:00:00,FHKW Mellach,0.0
1423,2024-04-28 07:00:00,FHKW Mellach,0.0
1424,2024-04-28 08:00:00,FHKW Mellach,0.0
1425,2024-04-28 09:00:00,FHKW Mellach,0.0
1426,2024-04-28 10:00:00,FHKW Mellach,0.0
1427,2024-04-28 11:00:00,FHKW Mellach,0.0
1428,2024-04-28 12:00:00,FHKW Mellach,0.0
1429,2024-04-28 13:00:00,FHKW Mellach,0.0
1430,2024-04-28 14:00:00,FHKW Mellach,0.0
1431,2024-04-28 15:00:00,FHKW Mellach,0.0
1432,2024-04-28 16:00:00,FHKW Mellach,0.0
1433,2024-04-28 17:00:00,FHKW Mellach,0.0
1434,2024-04-28 18:00:00,FHKW Mellach,0.0
1435,2024-04-28 19:00:00,FHKW Mellach,0.0
1436,2024-04-28 20:00:00,FHKW Mellach,0.0
1437,2024-04-28 21:00:00,FHKW Mellach,0.0
1438,2024-04-28 22:00:00,FHKW Mellach,0.0
1439,2024-04-28 23:00:00,FHKW Mellach,0.0
1440,2024-04-29 00:00:00,FHKW Mellach,0.0
1441,2024-04-29 01:00:00,FHKW Mellach,0.0
1442,2024-04-29 02:00:00,FHKW Mellach,0.0
1443,2024-04-29 03:00:00,FHKW Mellach,0.0
1444,2024-04-29 04:00:00,FHKW Mellach,0.0
1445,2024-04-29 05:00:00,FHKW Mellach,0.0
1446,2024-04-29 06:00:00,FHKW Mellach,0.0
1447,2024-04-29 07:00:00,FHKW Mellach,0.0
1448,2024-04-29 08:00:00,FHKW Mellach,0.0
1449,2024-04-29 09:00:00,FHKW Mellach,0.0
1450,2024-04-29 10:00:00,FHKW Mellach,0.0
1451,2024-04-29 11:00:00,FHKW Mellach,0.0
1452,2024-04-29 12:00:00,FHKW Mellach,0.0
1453,2024-04-29 13:00:00,FHKW Mellach,0.0
1454,2024-04-29 14:00:00,FHKW Mellach,0.0
1455,2024-04-29 15:00:00,FHKW Mellach,0.0
1456,2024-04-29 16:00:00,FHKW Mellach,0.0
1457,2024-04-29 17:00:00,FHKW Mellach,0.0
1458,2024-04-29 18:00:00,FHKW Mellach,0.0
1459,2024-04-29 19:00:00,FHKW Mellach,0.0
1460,2024-04-29 20:00:00,FHKW Mellach,0.0
1461,2024-04-29 21:00:00,FHKW Mellach,0.0
1462,2024-04-29 22:00:00,FHKW Mellach,0.0
1463,2024-04-29 23:00:00,FHKW Mellach,0.0
1464,2024-04-14 00:00:00,GDK-Mellach Linie 10,0.0
1465,2024-04-14 01:00:00,GDK-Mellach Linie 10,0.0
1466,2024-04-14 02:00:00,GDK-Mellach Linie 10,0.0
1467,2024-04-14 03:00:00,GDK-Mellach Linie 10,0.0
1468,2024-04-14 04:00:00,GDK-Mellach Linie 10,0.0
1469,2024-04-14 05:00:00,GDK-Mellach Linie 10,0.0
1470,2024-04-14 06:00:00,GDK-Mellach Linie 10,0.0
1471,2024-04-14 07:00:00,GDK-Mellach Linie 10,0.0
1472,2024-04-14 08:00:00,GDK-Mellach Linie 10,0.0
1473,2024-04-14 09:00:00,GDK-Mellach Linie 10,0.0
1474,2024-04-14 10:00:00,GDK-Mellach Linie 10,0.0
1475,2024-04-14 11:00:00,GDK-Mellach Linie 10,0.0
1476,2024-04-14 12:00:00,GDK-Mellach Linie 10,0.0
1477,2024-04-14 13:00:00,GDK-Mellach Linie 10,0.0
1478,2024-04-14 14:00:00,GDK-Mellach Linie 10,0.0
1479,2024-04-14 15:00:00,GDK-Mellach Linie 10,0.0
1480,2024-04-14 16:00:00,GDK-Mellach Linie 10,0.0
1481,2024-04-14 17:00:00,GDK-Mellach Linie 10,0.0
1482,2024-04-14 18:00:00,GDK-Mellach Linie 10,0.0
1483,2024-04-14 19:00:00,GDK-Mellach Linie 10,0.0
1484,2024-04-14 20:00:00,GDK-Mellach Linie 10,0.0
1485,2024-04-14 21:00:00,GDK-Mellach Linie 10,0.0
1486,2024-04-14 22:00:00,GDK-Mellach Linie 10,0.0
1487,2024-04-14 23:00:00,GDK-Mellach Linie 10,0.0
1488,2024-04-15 00:00:00,GDK-Mellach Linie 10,0.0
1489,2024-04-15 01:00:00,GDK-Mellach Linie 10,0.0
1490,2024-04-15 02:00:00,GDK-Mellach Linie 10,0.0
1491,2024-04-15 03:00:00,GDK-Mellach Linie 10,0.0
1492,2024-04-15 04:00:00,GDK-Mellach Linie 10,0.0
1493,2024-04-15 05:00:00,GDK-Mellach Linie 10,0.0
1494,2024-04-15 06:00:00,GDK-Mellach Linie 10,0.0
1495,2024-04-15 07:00:00,GDK-Mellach Linie 10,0.0
1496,2024-04-15 08:00:00,GDK-Mellach Linie 10,0.0
1497,2024-04-15 09:00:00,GDK-Mellach Linie 10,0.0
1498,2024-04-15 10:00:00,GDK-Mellach Linie 10,0.0
1499,2024-04-15 11:00:00,GDK-Mellach Linie 10,0.0
1500,2024-04-15 12:00:00,GDK-Mellach Linie 10,0.0
1501,2024-04-15 13:00:00,GDK-Mellach Linie 10,0.0
1502,2024-04-15 14:00:00,GDK-Mellach Linie 10,0.0
1503,2024-04-15 15:00:00,GDK-Mellach Linie 10,0.0
1504,2024-04-15 16:00:00,GDK-Mellach Linie 10,0.0
1505,2024-04-15 17:00:00,GDK-Mellach Linie 10,0.0
1506,2024-04-15 18:00:00,GDK-Mellach Linie 10,0.0
1507,2024-04-15 19:00:00,GDK-Mellach Linie 10,0.0
1508,2024-04-15 20:00:00,GDK-Mellach Linie 10,0.0
1509,2024-04-15 21:00:00,GDK-Mellach Linie 10,0.0
1510,2024-04-15 22:00:00,GDK-Mellach Linie 10,0.0
1511,2024-04-15 23:00:00,GDK-Mellach Linie 10,0.0
1512,2024-04-16 00:00:00,GDK-Mellach Linie 10,0.0
1513,2024-04-16 01:00:00,GDK-Mellach Linie 10,0.0
1514,2024-04-16 02:00:00,GDK-Mellach Linie 10,0.0
1515,2024-04-16 03:00:00,GDK-Mellach Linie 10,0.0
1516,2024-04-16 04:00:00,GDK-Mellach Linie 10,0.0
1517,2024-04-16 05:00:00,GDK-Mellach Linie 10,0.0
1518,2024-04-16 06:00:00,GDK-Mellach Linie 10,0.0
1519,2024-04-16 07:00:00,GDK-Mellach Linie 10,0.0
1520,2024-04-16 08:00:00,GDK-Mellach Linie 10,0.0
1521,2024-04-16 09:00:00,GDK-Mellach Linie 10,0.0
1522,2024-04-16 10:00:00,GDK-Mellach Linie 10,0.0
1523,2024-04-16 11:00:00,GDK-Mellach Linie 10,0.0
1524,2024-04-16 12:00:00,GDK-Mellach Linie 10,0.0
1525,2024-04-16 13:00:00,GDK-Mellach Linie 10,0.0
1526,2024-04-16 14:00:00,GDK-Mellach Linie 10,0.0
1527,2024-04-16 15:00:00,GDK-Mellach Linie 10,0.0
1528,2024-04-16 16:00:00,GDK-Mellach Linie 10,0.0
1529,2024-04-16 17:00:00,GDK-Mellach Linie 10,0.0
1530,2024-04-16 18:00:00,GDK-Mellach Linie 10,0.0
1531,2024-04-16 19:00:00,GDK-Mellach Linie 10,0.0
1532,2024-04-16 20:00:00,GDK-Mellach Linie 10,0.0
1533,2024-04-16 21:00:00,GDK-Mellach Linie 10,0.0
1534,2024-04-16 22:00:00,GDK-Mellach Linie 10,0.0
1535,2024-04-16 23:00:00,GDK-Mellach Linie 10,0.0
1536,2024-04-17 00:00:00,GDK-Mellach Linie 10,0.0
1537,2024-04-17 01:00:00,GDK-Mellach Linie 10,0.0
1538,2024-04-17 02:00:00,GDK-Mellach Linie 10,0.0
1539,2024-04-17 03:00:00,GDK-Mellach Linie 10,0.0
1540,2024-04-17 04:00:00,GDK-Mellach Linie 10,0.0
1541,2024-04-17 05:00:00,GDK-Mellach Linie 10,0.0
1542,2024-04-17 06:00:00,GDK-Mellach Linie 10,0.0
1543,2024-04-17 07:00:00,GDK-Mellach Linie 10,0.0
1544,2024-04-17 08:00:00,GDK-Mellach Linie 10,0.0
1545,2024-04-17 09:00:00,GDK-Mellach Linie 10,0.0
1546,2024-04-17 10:00:00,GDK-Mellach Linie 10,0.0
1547,2024-04-17 11:00:00,GDK-Mellach Linie 10,0.0
1548,2024-04-17 12:00:00,GDK-Mellach Linie 10,0.0
1549,2024-04-17 13:00:00,GDK-Mellach Linie 10,0.0
1550,2024-04-17 14:00:00,GDK-Mellach Linie 10,0.0
1551,2024-04-17 15:00:00,GDK-Mellach Linie 10,0.0
1552,2024-04-17 16:00:00,GDK-Mellach Linie 10,0.0
1553,2024-04-17 17:00:00,GDK-Mellach Linie 10,0.0
1554,2024-04-17 18:00:00,GDK-Mellach Linie 10,0.0
1555,2024-04-17 19:00:00,GDK-Mellach Linie 10,0.0
1556,2024-04-17 20:00:00,GDK-Mellach Linie 10,0.0
1557,2024-04-17 21:00:00,GDK-Mellach Linie 10,0.0
1558,2024-04-17 22:00:00,GDK-Mellach Linie 10,0.0
1559,2024-04-17 23:00:00,GDK-Mellach Linie 10,0.0
1560,2024-04-18 00:00:00,GDK-Mellach Linie 10,0.0
1561,2024-04-18 01:00:00,GDK-Mellach Linie 10,0.0
1562,2024-04-18 02:00:00,GDK-Mellach Linie 10,0.0
1563,2024-04-18 03:00:00,GDK-Mellach Linie 10,0.0
1564,2024-04-18 04:00:00,GDK-Mellach Linie 10,0.0
1565,2024-04-18 05:00:00,GDK-Mellach Linie 10,0.0
1566,2024-04-18 06:00:00,GDK-Mellach Linie 10,0.0
1567,2024-04-18 07:00:00,GDK-Mellach Linie 10,0.0
1568,2024-04-18 08:00:00,GDK-Mellach Linie 10,0.0
1569,2024-04-18 09:00:00,GDK-Mellach Linie 10,0.0
1570,2024-04-18 10:00:00,GDK-Mellach Linie 10,0.0
1571,2024-04-18 11:00:00,GDK-Mellach Linie 10,0.0
1572,2024-04-18 12:00:00,GDK-Mellach Linie 10,0.0
1573,2024-04-18 13:00:00,GDK-Mellach Linie 10,0.0
1574,2024-04-18 14:00:00,GDK-Mellach Linie 10,0.0
1575,2024-04-18 15:00:00,GDK-Mellach Linie 10,0.0
1576,2024-04-18 16:00:00,GDK-Mellach Linie 10,0.0
1577,2024-04-18 17:00:00,GDK-Mellach Linie 10,0.0
1578,2024-04-18 18:00:00,GDK-Mellach Linie 10,0.0
1579,2024-04-18 19:00:00,GDK-Mellach Linie 10,0.0
1580,2024-04-18 20:00:00,GDK-Mellach Linie 10,0.0
1581,2024-04-18 21:00:00,GDK-Mellach Linie 10,0.0
1582,2024-04-18 22:00:00,GDK-Mellach Linie 10,0.0
1583,2024-04-18 23:00:00,GDK-Mellach Linie 10,0.0
1584,2024-04-19 00:00:00,GDK-Mellach Linie 10,0.0
1585,2024-04-19 01:00:00,GDK-Mellach Linie 10,0.0
1586,2024-04-19 02:00:00,GDK-Mellach Linie 10,0.0
1587,2024-04-19 03:00:00,GDK-Mellach Linie 10,0.0
1588,2024-04-19 04:00:00,GDK-Mellach Linie 10,0.0
1589,2024-04-19 05:00:00,GDK-Mellach Linie 10,0.0
1590,2024-04-19 06:00:00,GDK-Mellach Linie 10,0.0
1591,2024-04-19 07:00:00,GDK-Mellach Linie 10,0.0
1592,2024-04-19 08:00:00,GDK-Mellach Linie 10,0.0
1593,2024-04-19 09:00:00,GDK-Mellach Linie 10,0.0
1594,2024-04-19 10:00:00,GDK-Mellach Linie 10,0.0
